"기준년월","HSK품목코드","수출입구분코드","수산물수출입품목명","HSK품목대분류","HSK품목중분류","HSK품목소분류","수출입구분명","당월수출입중량(킬로그램)","당월수출입미화금액(달러)","당해누계수출입중량(킬로그램)","당해누계수출입미화금액(달러)","데이터기준일자"
"2025-10","0106199000","E","기타 포유동물","0106","19","9000","수출","386","25982","2892","173846","2025-10-31"
"2025-10","0106201000","E","뱀","0106","20","1000","수출","41","26930","214","128000","2025-10-31"
"2025-10","0106203000","E","거북","0106","20","3000","수출","11","4322","165","32643","2025-10-31"
"2025-10","0106209000","E","기타 파충류","0106","20","9000","수출","140","163039","1275","1350855","2025-10-31"
"2025-10","0210999090","E","기타 육·설육","0210","99","9090","수출","0","0","16","19","2025-10-31"
"2025-10","0301119000","E","기타(활어)(비단잉어 외  민물의 것)","0301","11","9000","수출","0","0","83","19030","2025-10-31"
"2025-10","0301190000","E","기타(활어)(민물의 것)","0301","19","0000","수출","0","0","190","14191","2025-10-31"
"2025-10","0301921000","E","실뱀장어(한마리당 0.3그램 이하인 것으로서 양식용으로 한정)","0301","92","1000","수출","0","0","401","793556","2025-10-31"
"2025-10","0301929090","E","뱀장어(앵궐라종)","0301","92","9090","수출","0","0","2","165","2025-10-31"
"2025-10","0301992000","E","방어(활어)","0301","99","2000","수출","0","0","227","4111","2025-10-31"
"2025-10","0301994099","E","돔(기타 기타)","0301","99","4099","수출","0","0","10","251","2025-10-31"
"2025-10","0301995000","E","붕장어(활어)","0301","99","5000","수출","131627","1410433","1237268","12850506","2025-10-31"
"2025-10","0301996000","E","갯장어(sharp toothed eel/활어)","0301","99","6000","수출","1989","34516","31461","604508","2025-10-31"
"2025-10","0301998000","E","넙치(활어)","0301","99","8000","수출","222918","3890464","1885548","33934242","2025-10-31"
"2025-10","0301999020","E","복어(활어)","0301","99","9020","수출","0","0","2817","32640","2025-10-31"
"2025-10","0301999040","E","볼락(적어포함/활어)","0301","99","9040","수출","1009","26691","11937","335337","2025-10-31"
"2025-10","0301999060","E","숭어(활어)","0301","99","9060","수출","1930","45571","5870","139843","2025-10-31"
"2025-10","0301999070","E","미꾸라지(활어)","0301","99","9070","수출","266","2911","4399","80538","2025-10-31"
"2025-10","0301999099","E","기타어류(활어)","0301","99","9099","수출","6015","103924","88770","791453","2025-10-31"
"2025-10","0302140000","E","대서양 연어(신선 또는 냉장)(살모 살라) 및 다뉴브 연어(후코 후코)","0302","14","0000","수출","1165","28516","12262","301270","2025-10-31"
"2025-10","0302210000","E","넙치(간장 어란제외/신선 냉장/피레트 어육제외)","0302","21","0000","수출","7818","172481","89644","1917429","2025-10-31"
"2025-10","0302220000","E","가자미(간장 어란제외/신선 냉장/피레트어육제외)","0302","22","0000","수출","0","0","113","1062","2025-10-31"
"2025-10","0302230000","E","서대 솔레아종(신선냉장)","0302","23","0000","수출","3","70","13","569","2025-10-31"
"2025-10","0302240000","E","터벗(신선 또는 냉장)(프세타 맥시마)","0302","24","0000","수출","6231","166135","63681","1761867","2025-10-31"
"2025-10","0302290000","E","기타 넙치류(간장 어란제외/신선 냉장/피레트 어육제외)","0302","29","0000","수출","9178","158489","3379179","6665896","2025-10-31"
"2025-10","0302330000","E","가다랑어 또는 줄무늬버니토우(신선냉장)","0302","33","0000","수출","0","0","6268","9799","2025-10-31"
"2025-10","0302340000","E","눈다랑어(터너스오베서스/신선냉장)","0302","34","0000","수출","0","0","279","3750","2025-10-31"
"2025-10","0302351000","E","대서양 참다랑어(터너스 터너스)","0302","35","1000","수출","0","0","17","183","2025-10-31"
"2025-10","0302360000","E","남방참다랑어(터너스 맥코이/신선냉장)","0302","36","0000","수출","0","0","56725","327299","2025-10-31"
"2025-10","0302390000","E","기타(신선냉장)","0302","39","0000","수출","502","1277","51864","236762","2025-10-31"
"2025-10","0302410000","E","청어(신선 또는 냉장)(클루페아 하렌구스클루페아 팔라시)","0302","41","0000","수출","0","0","1621082","1365560","2025-10-31"
"2025-10","0302430000","E","정어리(신선 또는 냉장)(사르디나 필차르두스사르디노프스종)","0302","43","0000","수출","26","141","64","2784","2025-10-31"
"2025-10","0302440000","E","고등어(신선 또는 냉장)(스콤버-스콤브루스오스트랄시쿠스자포니쿠스))","0302","44","0000","수출","8865","89002","25833","187358","2025-10-31"
"2025-10","0302450000","E","전갱이(신선 또는 냉장)(트라커러스종)","0302","45","0000","수출","110436","258246","254474","786395","2025-10-31"
"2025-10","0302491000","E","삼치[스콤버로모러스(Scomberomorus)종]","0302","49","1000","수출","184565","925582","641840","3379748","2025-10-31"
"2025-10","0302492000","E","병어[팜푸스(Pampus)종]","0302","49","2000","수출","30","2181","186","14641","2025-10-31"
"2025-10","0302499000","E","기타","0302","49","9000","수출","0","0","20","545","2025-10-31"
"2025-10","0302510000","E","대구(신선 또는 냉장)(가두스 모르화가두스 오각가두스 마크로세팔루스)","0302","51","0000","수출","26","464","147","3021","2025-10-31"
"2025-10","0302550000","E","명태(신선 또는 냉장)(테라그라 찰코그라마)","0302","55","0000","수출","0","0","325","5444","2025-10-31"
"2025-10","0302590000","E","기타 대구(신선 또는 냉장)","0302","59","0000","수출","0","0","5166","72381","2025-10-31"
"2025-10","0302740000","E","뱀장어(신선 또는 냉장)(앵귈라종)","0302","74","0000","수출","55","3171","151","6632","2025-10-31"
"2025-10","0302820000","E","가오리와 홍어(라지대과)(신선 또는 냉장)","0302","82","0000","수출","5","61","519","19754","2025-10-31"
"2025-10","0302840000","E","농어(냉동)(디센트라르쿠스종)","0302","84","0000","수출","686","14395","6793","137625","2025-10-31"
"2025-10","0302850000","E","돔(신선 또는 냉장)(스파리대과)","0302","85","0000","수출","0","0","422","6203","2025-10-31"
"2025-10","0302891000","E","방어(신선 또는 냉장)","0302","89","1000","수출","0","0","585867","1117381","2025-10-31"
"2025-10","0302892000","E","갈치(신선 또는 냉장)","0302","89","2000","수출","77","6798","7413","117637","2025-10-31"
"2025-10","0302893000","E","붕장어(신선 또는 냉장)","0302","89","3000","수출","43","1938","8084","103167","2025-10-31"
"2025-10","0302894000","E","갯장어(신선 또는 냉장)","0302","89","4000","수출","0","0","5","155","2025-10-31"
"2025-10","0302895000","E","꽁치(신선 또는 냉장)(학꽁치를 포함한다)","0302","89","5000","수출","581","9688","13653","146456","2025-10-31"
"2025-10","0302896000","E","돔(신선 또는 냉장)(스파리대과를 제외한다)","0302","89","6000","수출","852","15042","602336","1241683","2025-10-31"
"2025-10","0302899040","E","아귀(신선 또는 냉장)","0302","89","9040","수출","12715","73511","75270","343996","2025-10-31"
"2025-10","0302899090","E","기타(신선 또는 냉장)(삼치복어병어아귀 외 기타)","0302","89","9090","수출","10993","409665","1685350","14263307","2025-10-31"
"2025-10","0302911000","E","간","0302","91","1000","수출","16","209","555","3338","2025-10-31"
"2025-10","0302912000","E","어란(魚卵)ㆍ어백(魚白)","0302","91","2000","수출","0","0","90","868","2025-10-31"
"2025-10","0302990000","E","기타","0302","99","0000","수출","0","0","209","1086","2025-10-31"
"2025-10","0303110000","E","소크아이 연어(홍연어옹코링쿠스 넬카)","0303","11","0000","수출","44374","330205","91520","681200","2025-10-31"
"2025-10","0303120000","E","그 밖의 태평양 연어(옹코링쿠스 고르부스카옹코링쿠스 케타옹코링쿠스 차비차옹코링쿠스 키수츠옹코링쿠스 마소옹코링쿠스 로두루스)","0303","12","0000","수출","49060","257215","564848","1833547","2025-10-31"
"2025-10","0303130000","E","대서양연어(냉동)(살모 살라)와 다뉴브연어(후코 후코)","0303","13","0000","수출","0","0","95","567","2025-10-31"
"2025-10","0303190000","E","연어(기타)","0303","19","0000","수출","63","821","4955","33729","2025-10-31"
"2025-10","0303230000","E","틸라피아(냉동)(오레오크로미스종)","0303","23","0000","수출","0","0","2200","2200","2025-10-31"
"2025-10","0303260000","E","뱀장어(냉동)(앵귈라종)","0303","26","0000","수출","66","264","1947","27573","2025-10-31"
"2025-10","0303290000","E","연어(송어 대서양연어 등 이외 기타/냉동/피레트 어육제외)","0303","29","0000","수출","0","0","82","2435","2025-10-31"
"2025-10","0303310000","E","넙치[레인하드티우스 히포글러소이데스히포글러서스 히포글러서스히포글러서스 스테노레피스)","0303","31","0000","수출","80","804","124299","643483","2025-10-31"
"2025-10","0303320000","E","가자미(플루로넥테스 플라테사)","0303","32","0000","수출","622","5029","4571","45776","2025-10-31"
"2025-10","0303330000","E","서대(간장 어란제외/냉동/피레트 어육제외)","0303","33","0000","수출","322","4076","10341","102043","2025-10-31"
"2025-10","0303340000","E","터벗(냉동)(프세타 맥시마)","0303","34","0000","수출","0","0","5","61","2025-10-31"
"2025-10","0303391000","E","기타넙치류(냉동)","0303","39","1000","수출","53018","251543","599214","1897281","2025-10-31"
"2025-10","0303399000","E","기타넙치류(냉동)","0303","39","9000","수출","3218","9318","192761","436363","2025-10-31"
"2025-10","0303410000","E","날개다랑어 또는 긴지느러미다랑어(터너스알라룽가/냉동)","0303","41","0000","수출","128992","380592","1578321","4690087","2025-10-31"
"2025-10","0303420000","E","황다랑어(터너스 알바카레스/냉동)","0303","42","0000","수출","2270742","4825912","24076842","53023383","2025-10-31"
"2025-10","0303430000","E","가다랑어 또는 줄무늬버니토우(냉동)","0303","43","0000","수출","7361882","10466757","70249736","94660439","2025-10-31"
"2025-10","0303440000","E","눈다랑어(냉동)","0303","44","0000","수출","273367","1284275","4745312","19281319","2025-10-31"
"2025-10","0303451000","E","대서양 참다랑어(냉동)(터너스 티너스)","0303","45","1000","수출","44201","639458","300003","4210928","2025-10-31"
"2025-10","0303452000","E","태평양 참다랑어(냉동)(터너스 오리엔탈리스)","0303","45","2000","수출","21432","159894","343963","3685381","2025-10-31"
"2025-10","0303460000","E","남방참다랑어(터너스맥코이/냉동)","0303","46","0000","수출","883595","11657769","1261505","15617915","2025-10-31"
"2025-10","0303490000","E","기타(냉동)","0303","49","0000","수출","28","68","232998","233579","2025-10-31"
"2025-10","0303510000","E","청어(클루페아 하렌구스클루페아 팔라시)","0303","51","0000","수출","3672930","4027504","14469228","15462298","2025-10-31"
"2025-10","0303530000","E","정어리(냉동)(사르디나 필차르두스사르디노프스종)","0303","53","0000","수출","1262315","774890","25625455","17162358","2025-10-31"
"2025-10","0303540000","E","고등어(스콤버 스콤브루스스콤버 오스트랄라시쿠스스콤버 자포니쿠스)","0303","54","0000","수출","8155007","12984036","101496930","123830348","2025-10-31"
"2025-10","0303550000","E","전갱이(냉동)(트라커러스종)","0303","55","0000","수출","2366983","4115962","14011902","21678534","2025-10-31"
"2025-10","0303570000","E","황새치(자이피어스글래디어스)","0303","57","0000","수출","349580","1807798","2064860","10421506","2025-10-31"
"2025-10","0303591000","E","삼치[스콤버로모러스(Scomberomorus)종]","0303","59","1000","수출","1894445","5080301","17086373","48091128","2025-10-31"
"2025-10","0303592000","E","꽁치[콜로라비스 사이라(Cololabis saira)]","0303","59","2000","수출","485","4420","824987","1796366","2025-10-31"
"2025-10","0303599000","E","기타","0303","59","9000","수출","169371","394441","1151766","3342621","2025-10-31"
"2025-10","0303630000","E","대구(가두스 모르화가두스 오각가두스 마크로세팔루스)","0303","63","0000","수출","385921","2110872","5860409","31117945","2025-10-31"
"2025-10","0303640000","E","민대구(메루키우스종유르피키스종)","0303","64","0000","수출","0","0","390","1572","2025-10-31"
"2025-10","0303660000","E","민대구(냉동)(메루키우스종 등 2종)","0303","66","0000","수출","138717","303240","7201682","12478752","2025-10-31"
"2025-10","0303670000","E","명태(냉동)(테라그라 찰코그라마)","0303","67","0000","수출","4330679","4767333","16498977","20985121","2025-10-31"
"2025-10","0303691000","E","새꼬리민태(냉동)","0303","69","1000","수출","25002","48635","25002","48635","2025-10-31"
"2025-10","0303699000","E","기타(냉동)(새꼬리민태 외 기타)","0303","69","9000","수출","0","0","164912","406594","2025-10-31"
"2025-10","0303810000","E","곱상어와 기타 상어(냉동)","0303","81","0000","수출","0","0","1032","1201","2025-10-31"
"2025-10","0303821000","E","가오리(냉동)","0303","82","1000","수출","0","0","286356","974729","2025-10-31"
"2025-10","0303822000","E","홍어(냉동)","0303","82","2000","수출","23386","41128","402197","608927","2025-10-31"
"2025-10","0303830000","E","이빨고기(냉동)(디소스티쿠스종)","0303","83","0000","수출","355567","11139675","2354473","71610774","2025-10-31"
"2025-10","0303840000","E","농어(신선 또는 냉장)(디센트라르쿠스종)","0303","84","0000","수출","2409","21707","12358","97408","2025-10-31"
"2025-10","0303891000","E","은대구(냉동)","0303","89","1000","수출","0","0","21374","198722","2025-10-31"
"2025-10","0303892000","E","갈치(냉동)","0303","89","2000","수출","134708","317215","2005915","4862647","2025-10-31"
"2025-10","0303893010","E","옥돔(냉동)(브랜치오스테거스 자포니커스)","0303","89","3010","수출","35","535","2751","101291","2025-10-31"
"2025-10","0303893020","E","옥두어(냉동)(브랜치오스테거스 알부스)","0303","89","3020","수출","0","0","120","3414","2025-10-31"
"2025-10","0303893090","E","돔(냉동)(기타)","0303","89","3090","수출","8120","31989","195331","603699","2025-10-31"
"2025-10","0303894000","E","붕장어(냉동)","0303","89","4000","수출","13440","101415","287203","1268362","2025-10-31"
"2025-10","0303895010","E","조기(냉동)","0303","89","5010","수출","1206","41689","112438","484065","2025-10-31"
"2025-10","0303895020","E","조기(냉동)","0303","89","5020","수출","306","1208","1335","39609","2025-10-31"
"2025-10","0303895090","E","조기(냉동)","0303","89","5090","수출","8866","19647","81286","215329","2025-10-31"
"2025-10","0303896000","E","꽁치(냉동)(학꽁치를 포함한다)","0303","89","6000","수출","22500","29190","780367","2414050","2025-10-31"
"2025-10","0303898000","E","복어(냉동)","0303","89","8000","수출","18070","104584","54712","334951","2025-10-31"
"2025-10","0303899010","E","보리멸(냉동)","0303","89","9010","수출","0","0","240","823","2025-10-31"
"2025-10","0303899020","E","홍살치(냉동)","0303","89","9020","수출","0","0","6384","162001","2025-10-31"
"2025-10","0303899030","E","달고기(냉동)","0303","89","9030","수출","20165","47387","980760","1717936","2025-10-31"
"2025-10","0303899040","E","임연수어(냉동)","0303","89","9040","수출","153810","358904","1083339","2812786","2025-10-31"
"2025-10","0303899050","E","볼낙(냉동)(적어를 포함한다)","0303","89","9050","수출","131313","713992","1091911","6529788","2025-10-31"
"2025-10","0303899060","E","아귀(냉동)","0303","89","9060","수출","18264","141701","210801","1138069","2025-10-31"
"2025-10","0303899070","E","먹장어(냉동)(대서양 또는 태평양)","0303","89","9070","수출","0","0","2980","30173","2025-10-31"
"2025-10","0303899080","E","밀크피쉬(냉동)","0303","89","9080","수출","0","0","6900","5748","2025-10-31"
"2025-10","0303899091","E","민어(냉동)","0303","89","9091","수출","39359","100871","2080819","4740657","2025-10-31"
"2025-10","0303899092","E","까나리(냉동)","0303","89","9092","수출","0","0","799502","296048","2025-10-31"
"2025-10","0303899099","E","기타어류(냉동)","0303","89","9099","수출","922577","1890947","18613815","36553142","2025-10-31"
"2025-10","0303911000","E","간","0303","91","1000","수출","0","0","1474","16402","2025-10-31"
"2025-10","0303912010","E","명란","0303","91","2010","수출","605328","2588268","3773692","19019612","2025-10-31"
"2025-10","0303912090","E","기타","0303","91","2090","수출","31847","92823","376276","1257966","2025-10-31"
"2025-10","0303990000","E","기타","0303","99","0000","수출","57972","437647","1780641","5403995","2025-10-31"
"2025-10","0304390000","E","기타(신선 또는 냉장한 피레트)","0304","39","0000","수출","584","13824","7858","229577","2025-10-31"
"2025-10","0304410000","E","태평양 연어(옹코링쿠스- 넬카고르부스카케타차비차키수츠마소로두루스 대서양 연어(살모 살라다뉴브 연어)","0304","41","0000","수출","2006","55173","12682","332622","2025-10-31"
"2025-10","0304431000","E","가자미(신선 또는 냉장한 피레트)","0304","43","1000","수출","45","172","261","2752","2025-10-31"
"2025-10","0304439000","E","넙치류 기타(신선 또는 냉장)","0304","43","9000","수출","524","13122","4706","168954","2025-10-31"
"2025-10","0304480000","E","가오리와 홍어(신선냉장) 피레트","0304","48","0000","수출","0","0","347","3199","2025-10-31"
"2025-10","0304491000","E","붕장어(신선 또는 냉장한 피레트)","0304","49","1000","수출","77864","844010","686415","7703108","2025-10-31"
"2025-10","0304492000","E","참다랑어(신선 또는 냉장한 피레트)","0304","49","2000","수출","0","0","14","26","2025-10-31"
"2025-10","0304499000","E","기타(신선 또는 냉장한 피레트)","0304","49","9000","수출","416","4167","2634","34639","2025-10-31"
"2025-10","0304511000","E","틸라피아메기잉어뱀장어나일퍼치 종의 연육(기타신선 또는 냉장한 것)","0304","51","1000","수출","0","0","6","31","2025-10-31"
"2025-10","0304519000","E","틸라피아메기잉어뱀장어나일퍼치 종의 기타(기타신선 또는 냉장한 것)","0304","51","9000","수출","56","1134","598","10144","2025-10-31"
"2025-10","0304520000","E","연어과(연육 기타)","0304","52","0000","수출","200","519","1240","29250","2025-10-31"
"2025-10","0304540000","E","황새치(연육 기타)","0304","54","0000","수출","0","0","1780","9537","2025-10-31"
"2025-10","0304579000","E","가오리와 홍어(기타)(신선냉장)","0304","57","9000","수출","0","0","212","7066","2025-10-31"
"2025-10","0304592000","E","가자미(연육 기타)(신선 냉장)","0304","59","2000","수출","5","200","29","1756","2025-10-31"
"2025-10","0304593010","E","참다랑어 연육(기타신선 또는 냉장한 것)","0304","59","3010","수출","0","0","5","499","2025-10-31"
"2025-10","0304599090","E","기타(연육 외 기타)(기타신선 또는 냉장한 것)","0304","59","9090","수출","32","767","730","12990","2025-10-31"
"2025-10","0304610000","E","틸라피아(냉동한 피레트)(오레오크로미스종)","0304","61","0000","수출","20","438","150","3130","2025-10-31"
"2025-10","0304710000","E","대구(가두스 모르화가두스 오각가두스 마크로세팔루스)","0304","71","0000","수출","3","26","446","8944","2025-10-31"
"2025-10","0304740000","E","민대구(냉동한 피레트)(메루키우스종ㆍ유르피키스종)","0304","74","0000","수출","0","0","108","1137","2025-10-31"
"2025-10","0304750000","E","명태(냉동한 피레트)(테라그라 찰코그라마)","0304","75","0000","수출","104783","265062","330085","861837","2025-10-31"
"2025-10","0304810000","E","태평양 연어(옹코링쿠스 -넬카고르부스카케타차비차키수츠마소로두루스) 대서양 연어(살모 살라)다뉴브 연어(후코 후코))","0304","81","0000","수출","300","5340","5058","52586","2025-10-31"
"2025-10","0304831000","E","가자미(냉동한 피레트)","0304","83","1000","수출","1674","14958","32456","268481","2025-10-31"
"2025-10","0304839000","E","넙치류 기타(냉동한 피레트)","0304","83","9000","수출","184","3795","41747","1403332","2025-10-31"
"2025-10","0304840000","E","황새치(냉동한 피레트)(자이피어스 글래디어스)","0304","84","0000","수출","80749","616417","1364014","9876093","2025-10-31"
"2025-10","0304850000","E","이빨고기(냉동한 피레트)(디소스티쿠스종)","0304","85","0000","수출","0","0","663","16268","2025-10-31"
"2025-10","0304860000","E","청어(냉동한 피레트)(클루페아 하렌구스 /클루페아팔라시)","0304","86","0000","수출","0","0","784","17793","2025-10-31"
"2025-10","0304871000","E","참다랑어(냉동한 피레트)","0304","87","1000","수출","142743","3842869","958157","26846972","2025-10-31"
"2025-10","0304879000","E","다랑어 기타(냉동한 피레트)","0304","87","9000","수출","1545713","16673010","17998028","178211850","2025-10-31"
"2025-10","0304889000","E","곱상어 그 밖의 상어 가오리와 홍어(라지대과) 냉동 피레트-곱상어 그 밖의 상어 제외","0304","88","9000","수출","11","231","469","18471","2025-10-31"
"2025-10","0304891000","E","붕장어의 것(냉동한 피레트)","0304","89","1000","수출","22003","185111","267258","2523085","2025-10-31"
"2025-10","0304894000","E","쥐치의 것(냉동한 피레트)","0304","89","4000","수출","400","6415","405","6515","2025-10-31"
"2025-10","0304895000","E","고등어의것(냉동한 것)","0304","89","5000","수출","42054","188675","97011","632750","2025-10-31"
"2025-10","0304899000","E","기타어류의 기타(냉동한 피레트)","0304","89","9000","수출","74939","886379","1264318","12735094","2025-10-31"
"2025-10","0304919000","E","황새치(기타/냉동)","0304","91","9000","수출","0","0","14478","23088","2025-10-31"
"2025-10","0304941000","E","명태 냉동연육","0304","94","1000","수출","1961140","5005537","7450420","19822517","2025-10-31"
"2025-10","0304949000","E","명태 냉동연육 외 기타","0304","94","9000","수출","47107","86153","150243","284456","2025-10-31"
"2025-10","0304970000","E","가오리와 홍어(연육 기타)(냉동)","0304","97","0000","수출","9","303","119","5552","2025-10-31"
"2025-10","0304991000","E","기타 냉동연육","0304","99","1000","수출","0","0","125099","495010","2025-10-31"
"2025-10","0304999000","E","기타 냉동연육 외 기타","0304","99","9000","수출","12711","104705","131614","1127028","2025-10-31"
"2025-10","0305202000","E","어란(건조)","0305","20","2000","수출","0","0","30","1480","2025-10-31"
"2025-10","0305204010","E","어란(명태/염장염수장)","0305","20","4010","수출","907","14949","23435","314917","2025-10-31"
"2025-10","0305204020","E","어란(조기/염장염수장)","0305","20","4020","수출","0","0","1","16","2025-10-31"
"2025-10","0305204030","E","어란(청어/염장염수장)","0305","20","4030","수출","30","0","351","2560","2025-10-31"
"2025-10","0305204090","E","어란(명태 조기 청어이외 기타/염장 염수장)","0305","20","4090","수출","1","10","1859","14964","2025-10-31"
"2025-10","0305311000","E","틸라피아메기잉어뱀장어나일퍼치 종의 건조한 것","0305","31","1000","수출","1","35","2018","42708","2025-10-31"
"2025-10","0305321000","E","브레그마세로티대과외6종무리에놀레피디대과어류 건조한것","0305","32","1000","수출","0","0","30","656","2025-10-31"
"2025-10","0305391000","E","기타어류의 피레트(건조한것)","0305","39","1000","수출","186","979","1802","35811","2025-10-31"
"2025-10","0305392000","E","기타어류의 피레트(염장 또는 염수장한 것)","0305","39","2000","수출","0","0","7499","68088","2025-10-31"
